 ,Stage Time (sec),Mach,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),Accel-R (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Vel-R (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
61.78564,61.78564,0.5160997,0,0.4545662,0,0,34.64485,3.488563,0,-28.82345036,-28.82345036,-1.61419E-05,533.4951349,-533.4951348,0.00265587,-89.99972,-89.99972,30543.3,0.1879609
61.79564,61.79564,0.5163673,0,0.4545428,0,0,34.64485,3.492985,0,-28.81936098,-28.81936098,-1.61526E-05,533.7833285,-533.7833285,0.002655708,-89.99972,-89.99972,30537.96,0.1879874
61.80563,61.80563,0.5166349,0,0.4545195,0,0,34.64485,3.497411,0,-28.81526266,-28.81526266,-1.61634E-05,534.0714811,-534.0714811,0.002655546,-89.99972,-89.99972,30532.62,0.188014
61.81563,61.81563,0.5169024,0,0.4544961,0,0,34.64485,3.50184,0,-28.81116782,-28.81116782,-1.61741E-05,534.3595928,-534.3595927,0.002655385,-89.99972,-89.99972,30527.28,0.1880405
61.82563,61.82563,0.5171699,0,0.4544728,0,0,34.64485,3.506273,0,-28.80706752,-28.80706752,-1.61849E-05,534.6476634,-534.6476634,0.002655223,-89.99972,-89.99972,30521.94,0.1880671
61.83563,61.83563,0.5174373,0,0.4544495,0,0,34.64485,3.510706,0,-28.80295927,-28.80295927,-1.61956E-05,534.935693,-534.935693,0.002655061,-89.99972,-89.99972,30516.59,0.1880936
61.84563,61.84563,0.5177047,0,0.4544261,0,0,34.64485,3.515146,0,-28.79885102,-28.79885102,-1.62064E-05,535.2236815,-535.2236815,0.002654899,-89.99972,-89.99972,30511.23,0.1881202
61.85563,61.85563,0.517972,0,0.4544028,0,0,34.64485,3.519589,0,-28.79474923,-28.79474923,-1.62171E-05,535.511629,-535.511629,0.002654737,-89.99972,-89.99972,30505.88,0.1881468
61.86562,61.86562,0.5182392,0,0.4543795,0,0,34.64485,3.524034,0,-28.79063005,-28.79063005,-1.62279E-05,535.7995353,-535.7995353,0.002654574,-89.99972,-89.99972,30500.52,0.1881733
61.87562,61.87562,0.5185064,0,0.4543561,0,0,34.64485,3.528483,0,-28.78651087,-28.78651087,-1.62387E-05,536.0874004,-536.0874004,0.002654412,-89.99972,-89.99972,30495.16,0.1881998
61.88562,61.88562,0.5187736,0,0.4543328,0,0,34.64485,3.532935,0,-28.78240064,-28.78240064,-1.62494E-05,536.3752244,-536.3752244,0.002654249,-89.99972,-89.99972,30489.8,0.1882264
61.89562,61.89562,0.5190406,0,0.4543095,0,0,34.64485,3.53739,0,-28.77827202,-28.77827202,-1.62602E-05,536.6630071,-536.6630071,0.002654087,-89.99972,-89.99972,30484.43,0.1882529
61.90562,61.90562,0.5193076,0,0.4542861,0,0,34.64485,3.541849,0,-28.77414986,-28.77414986,-1.62709E-05,536.9507486,-536.9507486,0.002653924,-89.99972,-89.99972,30479.06,0.1882795
61.91562,61.91562,0.5195746,0,0.4542628,0,0,34.64485,3.54631,0,-28.77002025,-28.77002025,-1.62817E-05,537.2384488,-537.2384488,0.002653761,-89.99972,-89.99972,30473.69,0.188306
61.92561,61.92561,0.5198415,0,0.4542395,0,0,34.64485,3.550776,0,-28.76589065,-28.76589065,-1.62925E-05,537.5261077,-537.5261077,0.002653598,-89.99972,-89.99972,30468.31,0.1883325
61.93561,61.93561,0.5201083,0,0.4542162,0,0,34.64485,3.555245,0,-28.76175011,-28.76175011,-1.63033E-05,537.8137252,-537.8137252,0.002653435,-89.99972,-89.99972,30462.93,0.1883591
61.94561,61.94561,0.5203751,0,0.4541929,0,0,34.64485,3.559717,0,-28.75761901,-28.75761901,-1.6314E-05,538.1013014,-538.1013014,0.002653272,-89.99972,-89.99972,30457.55,0.1883856
61.95561,61.95561,0.5206418,0,0.4541696,0,0,34.64485,3.564192,0,-28.75348096,-28.75348096,-1.63248E-05,538.3888362,-538.3888362,0.002653109,-89.99972,-89.99972,30452.17,0.1884122
61.96561,61.96561,0.5209085,0,0.4541462,0,0,34.64485,3.56867,0,-28.74932949,-28.74932949,-1.63356E-05,538.6763295,-538.6763295,0.002652946,-89.99972,-89.99972,30446.78,0.1884387
61.97561,61.97561,0.5211751,0,0.454123,0,0,34.64485,3.573153,0,-28.7451825,-28.7451825,-1.63464E-05,538.9637813,-538.9637813,0.002652782,-89.99972,-89.99972,30441.39,0.1884652
61.9856,61.9856,0.5214416,0,0.4540997,0,0,34.64485,3.577638,0,-28.74103849,-28.74103849,-1.63571E-05,539.2511917,-539.2511917,0.002652619,-89.99972,-89.99972,30436,0.1884917
61.9956,61.9956,0.5217081,0,0.4540763,0,0,34.64485,3.582126,0,-28.73688057,-28.73688057,-1.63679E-05,539.5385605,-539.5385605,0.002652455,-89.99972,-89.99972,30430.61,0.1885183
62.0056,62.0056,0.5219746,0,0.4540531,0,0,34.64485,3.586617,0,-28.73272811,-28.73272811,-1.63787E-05,539.8258877,-539.8258877,0.002652291,-89.99972,-89.99972,30425.21,0.1885448
62.0156,62.0156,0.5222409,0,0.4540298,0,0,34.64485,3.591112,0,-28.72857367,-28.72857367,-1.63895E-05,540.1131735,-540.1131735,0.002652127,-89.99972,-89.99972,30419.81,0.1885713
62.0256,62.0256,0.5225072,0,0.4540065,0,0,34.64485,3.59561,0,-28.7244073,-28.7244073,-1.64003E-05,540.4004175,-540.4004175,0.002651963,-89.99972,-89.99972,30414.4,0.1885978
62.03559,62.03559,0.5227735,0,0.4539832,0,0,34.64485,3.600112,0,-28.72023945,-28.72023945,-1.6411E-05,540.6876199,-540.6876199,0.002651799,-89.99972,-89.99972,30409,0.1886244
62.04559,62.04559,0.5230398,0,0.45396,0,0,34.64485,3.604616,0,-28.71607755,-28.71607755,-1.64218E-05,540.9747807,-540.9747807,0.002651635,-89.99973,-89.99973,30403.59,0.1886509
62.05559,62.05559,0.5233059,0,0.4539367,0,0,34.64485,3.609125,0,-28.71190026,-28.71190026,-1.64326E-05,541.2618997,-541.2618997,0.002651471,-89.99973,-89.99973,30398.17,0.1886774
62.06559,62.06559,0.5235719,0,0.4539134,0,0,34.64485,3.613637,0,-28.70772893,-28.70772893,-1.64434E-05,541.548977,-541.548977,0.002651306,-89.99973,-89.99973,30392.76,0.1887039
62.07559,62.07559,0.523838,0,0.4538901,0,0,34.64485,3.618151,0,-28.70355015,-28.70355015,-1.64542E-05,541.8360125,-541.8360125,0.002651142,-89.99973,-89.99973,30387.34,0.1887304
62.08559,62.08559,0.5241039,0,0.4538669,0,0,34.64485,3.62267,0,-28.69936938,-28.69936938,-1.6465E-05,542.1230061,-542.1230061,0.002650977,-89.99973,-89.99973,30381.92,0.1887569
62.09558,62.09558,0.5243699,0,0.4538437,0,0,34.64485,3.627192,0,-28.69518265,-28.69518265,-1.64758E-05,542.409958,-542.409958,0.002650812,-89.99973,-89.99973,30376.49,0.1887834
62.10558,62.10558,0.5246357,0,0.4538203,0,0,34.64485,3.631717,0,-28.69100188,-28.69100188,-1.64866E-05,542.696868,-542.696868,0.002650647,-89.99973,-89.99973,30371.07,0.1888099
62.11558,62.11558,0.5249016,0,0.4537971,0,0,34.64485,3.636244,0,-28.68681217,-28.68681217,-1.64974E-05,542.9837361,-542.9837361,0.002650482,-89.99973,-89.99973,30365.64,0.1888364
62.12558,62.12558,0.5251673,0,0.4537739,0,0,34.64485,3.640776,0,-28.68261997,-28.68261997,-1.65082E-05,543.2705623,-543.2705623,0.002650317,-89.99973,-89.99973,30360.2,0.1888629
62.13558,62.13558,0.5254329,0,0.4537506,0,0,34.64485,3.645311,0,-28.67841983,-28.67841983,-1.6519E-05,543.5573465,-543.5573465,0.002650152,-89.99973,-89.99973,30354.77,0.1888895
62.14558,62.14558,0.5256986,0,0.4537274,0,0,34.64485,3.649849,0,-28.6742192,-28.6742192,-1.65298E-05,543.8440887,-543.8440887,0.002649987,-89.99973,-89.99973,30349.33,0.188916
62.15557,62.15557,0.5259641,0,0.4537041,0,0,34.64485,3.654391,0,-28.67002005,-28.67002005,-1.65406E-05,544.1307889,-544.1307889,0.002649821,-89.99973,-89.99973,30343.89,0.1889424
62.16557,62.16557,0.5262297,0,0.4536809,0,0,34.64485,3.658935,0,-28.6658204,-28.6658204,-1.65514E-05,544.4174471,-544.4174471,0.002649656,-89.99973,-89.99973,30338.45,0.1889689
62.17557,62.17557,0.5264951,0,0.4536576,0,0,34.64485,3.663482,0,-28.66160983,-28.66160983,-1.65622E-05,544.7040632,-544.7040631,0.00264949,-89.99973,-89.99973,30333,0.1889954
62.18557,62.18557,0.5267605,0,0.4536344,0,0,34.64485,3.668034,0,-28.65740075,-28.65740075,-1.6573E-05,544.9906372,-544.9906371,0.002649324,-89.99973,-89.99973,30327.55,0.1890219
62.19557,62.19557,0.5270258,0,0.4536112,0,0,34.64485,3.67259,0,-28.65318025,-28.65318025,-1.65839E-05,545.2771689,-545.2771689,0.002649159,-89.99973,-89.99973,30322.1,0.1890484
62.20557,62.20557,0.5272911,0,0.4535879,0,0,34.64485,3.677147,0,-28.64896868,-28.64896868,-1.65947E-05,545.5636586,-545.5636586,0.002648993,-89.99973,-89.99973,30316.64,0.1890749
62.21556,62.21556,0.5275564,0,0.4535647,0,0,34.64485,3.681709,0,-28.64474818,-28.64474818,-1.66055E-05,545.8501061,-545.8501061,0.002648827,-89.99973,-89.99973,30311.18,0.1891014
62.22556,62.22556,0.5278215,0,0.4535415,0,0,34.64485,3.686274,0,-28.6405227,-28.6405227,-1.66163E-05,546.1365113,-546.1365113,0.00264866,-89.99973,-89.99973,30305.72,0.1891279
62.23556,62.23556,0.5280866,0,0.4535183,0,0,34.64485,3.690842,0,-28.63629723,-28.63629723,-1.66271E-05,546.4228743,-546.4228743,0.002648494,-89.99973,-89.99973,30300.26,0.1891544
62.24556,62.24556,0.5283516,0,0.4534951,0,0,34.64485,3.695412,0,-28.63206927,-28.63206927,-1.66379E-05,546.709195,-546.709195,0.002648328,-89.99973,-89.99973,30294.79,0.1891809
62.25556,62.25556,0.5286166,0,0.4534719,0,0,34.64485,3.699987,0,-28.62783089,-28.62783089,-1.66488E-05,546.9954733,-546.9954733,0.002648161,-89.99973,-89.99973,30289.32,0.1892073
62.26556,62.26556,0.5288816,0,0.4534487,0,0,34.64485,3.704566,0,-28.62359945,-28.62359945,-1.66596E-05,547.2817093,-547.2817093,0.002647995,-89.99973,-89.99973,30283.85,0.1892338
62.27555,62.27555,0.5291464,0,0.4534255,0,0,34.64485,3.709147,0,-28.61935908,-28.61935908,-1.66704E-05,547.5679029,-547.5679028,0.002647828,-89.99973,-89.99973,30278.37,0.1892603
62.28555,62.28555,0.5294113,0,0.4534023,0,0,34.64485,3.713732,0,-28.61512069,-28.61512069,-1.66813E-05,547.8540541,-547.854054,0.002647661,-89.99973,-89.99973,30272.89,0.1892868
62.29555,62.29555,0.529676,0,0.4533791,0,0,34.64485,3.71832,0,-28.61087088,-28.61087088,-1.66921E-05,548.1401628,-548.1401627,0.002647494,-89.99973,-89.99973,30267.41,0.1893133
62.30555,62.30555,0.5299407,0,0.4533559,0,0,34.64485,3.722911,0,-28.60662256,-28.60662256,-1.67029E-05,548.426229,-548.426229,0.002647327,-89.99973,-89.99973,30261.93,0.1893397
62.31555,62.31555,0.5302053,0,0.4533327,0,0,34.64485,3.727504,0,-28.60237871,-28.60237871,-1.67137E-05,548.7122528,-548.7122527,0.00264716,-89.99973,-89.99973,30256.44,0.1893662
62.32555,62.32555,0.5304698,0,0.4533095,0,0,34.64485,3.732104,0,-28.59811747,-28.59811747,-1.67246E-05,548.9982339,-548.9982339,0.002646993,-89.99973,-89.99973,30250.95,0.1893927
62.33554,62.33554,0.5307344,0,0.4532863,0,0,34.64485,3.736705,0,-28.59386021,-28.59386021,-1.67354E-05,549.2841725,-549.2841725,0.002646826,-89.99973,-89.99973,30245.46,0.1894192
62.34554,62.34554,0.5309988,0,0.4532631,0,0,34.64485,3.741309,0,-28.58960047,-28.58960047,-1.67462E-05,549.5700685,-549.5700685,0.002646658,-89.99973,-89.99973,30239.96,0.1894456
62.35554,62.35554,0.5312632,0,0.45324,0,0,34.64485,3.745918,0,-28.58533029,-28.58533029,-1.67571E-05,549.8559218,-549.8559218,0.002646491,-89.99973,-89.99973,30234.46,0.1894721
62.36554,62.36554,0.5315276,0,0.4532168,0,0,34.64485,3.750529,0,-28.58106906,-28.58106906,-1.67679E-05,550.1417325,-550.1417325,0.002646323,-89.99973,-89.99973,30228.96,0.1894985
62.37554,62.37554,0.5317919,0,0.4531936,0,0,34.64485,3.755144,0,-28.57680037,-28.57680037,-1.67788E-05,550.4275005,-550.4275005,0.002646155,-89.99973,-89.99973,30223.46,0.189525
62.38554,62.38554,0.5320561,0,0.4531705,0,0,34.64485,3.759761,0,-28.57253069,-28.57253069,-1.67896E-05,550.7132258,-550.7132258,0.002645987,-89.99973,-89.99973,30217.95,0.1895515
62.39553,62.39553,0.5323203,0,0.4531473,0,0,34.64485,3.764383,0,-28.56825257,-28.56825257,-1.68005E-05,550.9989083,-550.9989083,0.002645819,-89.99973,-89.99973,30212.44,0.1895779
62.40553,62.40553,0.5325844,0,0.4531241,0,0,34.64485,3.769007,0,-28.56397246,-28.56397246,-1.68113E-05,551.284548,-551.284548,0.002645651,-89.99973,-89.99973,30206.93,0.1896044
62.41553,62.41553,0.5328484,0,0.453101,0,0,34.64485,3.773635,0,-28.55969235,-28.55969235,-1.68222E-05,551.570145,-551.5701449,0.002645483,-89.99973,-89.99973,30201.41,0.1896309
62.42553,62.42553,0.5331123,0,0.4530778,0,0,34.64485,3.778266,0,-28.5554018,-28.5554018,-1.6833E-05,551.855699,-551.855699,0.002645314,-89.99973,-89.99973,30195.89,0.1896573
62.43553,62.43553,0.5333763,0,0.4530546,0,0,34.64485,3.782902,0,-28.5511202,-28.5511202,-1.68439E-05,552.1412102,-552.1412102,0.002645146,-89.99973,-89.99973,30190.37,0.1896838
62.44553,62.44553,0.5336402,0,0.4530315,0,0,34.64485,3.78754,0,-28.54682768,-28.54682768,-1.68547E-05,552.4266784,-552.4266784,0.002644978,-89.99973,-89.99973,30184.85,0.1897102
62.45552,62.45552,0.533904,0,0.4530083,0,0,34.64485,3.79218,0,-28.54253068,-28.54253068,-1.68656E-05,552.7121037,-552.7121037,0.002644809,-89.99973,-89.99973,30179.32,0.1897366
62.46552,62.46552,0.5341678,0,0.4529852,0,0,34.64485,3.796825,0,-28.53823219,-28.53823219,-1.68764E-05,552.997486,-552.997486,0.00264464,-89.99973,-89.99973,30173.79,0.1897631
62.47552,62.47552,0.5344314,0,0.452962,0,0,34.64485,3.801473,0,-28.53392973,-28.53392973,-1.68873E-05,553.2828253,-553.2828253,0.002644471,-89.99973,-89.99973,30168.26,0.1897895
62.48552,62.48552,0.534695,0,0.4529389,0,0,34.64485,3.806124,0,-28.52962975,-28.52962975,-1.68981E-05,553.5681216,-553.5681216,0.002644302,-89.99973,-89.99973,30162.72,0.189816
62.49552,62.49552,0.5349586,0,0.4529158,0,0,34.64485,3.810779,0,-28.52532182,-28.52532182,-1.6909E-05,553.8533748,-553.8533748,0.002644133,-89.99973,-89.99973,30157.18,0.1898424
62.50552,62.50552,0.5352222,0,0.4528927,0,0,34.64485,3.815438,0,-28.52101241,-28.52101241,-1.69199E-05,554.138585,-554.1385849,0.002643964,-89.99973,-89.99973,30151.64,0.1898689
62.51551,62.51551,0.5354856,0,0.4528695,0,0,34.64485,3.820099,0,-28.51669902,-28.51669902,-1.69307E-05,554.4237519,-554.4237519,0.002643795,-89.99973,-89.99973,30146.1,0.1898953
62.52551,62.52551,0.535749,0,0.4528464,0,0,34.64485,3.824763,0,-28.51238761,-28.51238761,-1.69416E-05,554.7088758,-554.7088758,0.002643625,-89.99973,-89.99973,30140.55,0.1899218
62.53551,62.53551,0.5360123,0,0.4528233,0,0,34.64485,3.829431,0,-28.50806578,-28.50806578,-1.69525E-05,554.9939565,-554.9939565,0.002643456,-89.99973,-89.99973,30135,0.1899482
62.54551,62.54551,0.5362756,0,0.4528002,0,0,34.64485,3.834103,0,-28.50374047,-28.50374047,-1.69633E-05,555.2789939,-555.2789939,0.002643286,-89.99973,-89.99973,30129.45,0.1899746
62.55551,62.55551,0.5365388,0,0.4527771,0,0,34.64485,3.838777,0,-28.49941913,-28.49941913,-1.69742E-05,555.563988,-555.563988,0.002643116,-89.99973,-89.99973,30123.89,0.1900011
62.56551,62.56551,0.536802,0,0.452754,0,0,34.64485,3.843456,0,-28.49509084,-28.49509084,-1.69851E-05,555.8489389,-555.8489389,0.002642946,-89.99973,-89.99973,30118.33,0.1900275
62.5755,62.5755,0.537065,0,0.4527268,0,0,34.64485,3.848103,0,-28.49078937,-28.49078937,-1.69958E-05,556.1338468,-556.1338468,0.002642777,-89.99973,-89.99973,30112.77,0.1900539
62.5855,62.5855,0.5373281,0,0.4527036,0,0,34.64485,3.852787,0,-28.48645115,-28.48645115,-1.70067E-05,556.4187113,-556.4187113,0.002642606,-89.99973,-89.99973,30107.21,0.1900803
62.5955,62.5955,0.5375911,0,0.4526805,0,0,34.64485,3.857475,0,-28.48211938,-28.48211938,-1.70176E-05,556.7035325,-556.7035325,0.002642436,-89.99973,-89.99973,30101.64,0.1901068
62.6055,62.6055,0.537854,0,0.4526574,0,0,34.64485,3.862166,0,-28.47777818,-28.47777818,-1.70284E-05,556.9883103,-556.9883103,0.002642266,-89.99973,-89.99973,30096.07,0.1901332
62.6155,62.6155,0.5381169,0,0.4526343,0,0,34.64485,3.866861,0,-28.4734325,-28.4734325,-1.70393E-05,557.2730446,-557.2730446,0.002642096,-89.99973,-89.99973,30090.5,0.1901596
62.6255,62.6255,0.5383797,0,0.4526112,0,0,34.64485,3.871559,0,-28.46908782,-28.46908782,-1.70502E-05,557.5577355,-557.5577355,0.002641925,-89.99973,-89.99973,30084.92,0.190186
62.63549,62.63549,0.5386424,0,0.4525881,0,0,34.64485,3.876261,0,-28.46474065,-28.46474065,-1.70611E-05,557.8423829,-557.8423829,0.002641754,-89.99973,-89.99973,30079.34,0.1902124
62.64549,62.64549,0.5389051,0,0.452565,0,0,34.64485,3.880966,0,-28.46038057,-28.46038057,-1.7072E-05,558.1269867,-558.1269867,0.002641584,-89.99973,-89.99973,30073.76,0.1902389
62.65549,62.65549,0.5391677,0,0.4525419,0,0,34.64485,3.885674,0,-28.45602993,-28.45602993,-1.70829E-05,558.411547,-558.411547,0.002641413,-89.99973,-89.99973,30068.18,0.1902653
62.66549,62.66549,0.5394303,0,0.4525189,0,0,34.64485,3.890385,0,-28.45166985,-28.45166985,-1.70938E-05,558.6960637,-558.6960637,0.002641242,-89.99973,-89.99973,30062.59,0.1902917
62.67549,62.67549,0.5396927,0,0.4524958,0,0,34.64485,3.8951,0,-28.44730828,-28.44730828,-1.71046E-05,558.9805368,-558.9805367,0.002641071,-89.99973,-89.99973,30057,0.1903181
62.68549,62.68549,0.5399551,0,0.4524727,0,0,34.64485,3.899818,0,-28.44294025,-28.44294025,-1.71155E-05,559.2649661,-559.2649661,0.0026409,-89.99973,-89.99973,30051.41,0.1903445
62.69548,62.69548,0.5402176,0,0.4524496,0,0,34.64485,3.904539,0,-28.43857074,-28.43857074,-1.71264E-05,559.5493519,-559.5493518,0.002640729,-89.99973,-89.99973,30045.81,0.1903709
62.70548,62.70548,0.5404798,0,0.4524266,0,0,34.64485,3.909266,0,-28.43419824,-28.43419824,-1.71373E-05,559.8336938,-559.8336938,0.002640557,-89.99973,-89.99973,30040.21,0.1903973
62.71548,62.71548,0.5407421,0,0.4524035,0,0,34.64485,3.913994,0,-28.42982078,-28.42982078,-1.71482E-05,560.117992,-560.117992,0.002640386,-89.99973,-89.99973,30034.61,0.1904237
62.72548,62.72548,0.5410043,0,0.4523804,0,0,34.64485,3.918725,0,-28.42544182,-28.42544182,-1.71591E-05,560.4022464,-560.4022464,0.002640214,-89.99973,-89.99973,30029.01,0.1904501
62.73548,62.73548,0.5412665,0,0.4523574,0,0,34.64485,3.923459,0,-28.42106783,-28.42106783,-1.717E-05,560.6864571,-560.6864571,0.002640042,-89.99973,-89.99973,30023.4,0.1904765
62.74548,62.74548,0.5415286,0,0.4523343,0,0,34.64485,3.928198,0,-28.41667894,-28.41667894,-1.71809E-05,560.9706239,-560.9706239,0.002639871,-89.99973,-89.99973,30017.79,0.1905029
62.75547,62.75547,0.5417906,0,0.4523113,0,0,34.64485,3.932941,0,-28.41229155,-28.41229155,-1.71918E-05,561.2547468,-561.2547468,0.002639699,-89.99973,-89.99973,30012.18,0.1905293
62.76547,62.76547,0.5420525,0,0.4522882,0,0,34.64485,3.937685,0,-28.40789918,-28.40789918,-1.72027E-05,561.5388258,-561.5388258,0.002639527,-89.99973,-89.99973,30006.56,0.1905557
62.77547,62.77547,0.5423145,0,0.4522652,0,0,34.64485,3.942434,0,-28.40350979,-28.40350979,-1.72136E-05,561.8228609,-561.8228609,0.002639354,-89.99973,-89.99973,30000.95,0.1905821
62.78547,62.78547,0.5425763,0,0.4522421,0,0,34.64485,3.947184,0,-28.39911048,-28.39911048,-1.72245E-05,562.106852,-562.106852,0.002639182,-89.99973,-89.99973,29995.32,0.1906085
62.79547,62.79547,0.542838,0,0.4522191,0,0,34.64485,3.951941,0,-28.39471314,-28.39471314,-1.72355E-05,562.3907991,-562.3907991,0.00263901,-89.99973,-89.99973,29989.7,0.1906349
62.80547,62.80547,0.5430998,0,0.452196,0,0,34.64485,3.956699,0,-28.39030836,-28.39030836,-1.72464E-05,562.6747022,-562.6747022,0.002638837,-89.99973,-89.99973,29984.07,0.1906613
62.81546,62.81546,0.5433614,0,0.452173,0,0,34.64485,3.961461,0,-28.38590109,-28.38590109,-1.72573E-05,562.9585612,-562.9585612,0.002638665,-89.99973,-89.99973,29978.45,0.1906877
62.82546,62.82546,0.543623,0,0.45215,0,0,34.64485,3.966224,0,-28.38149283,-28.38149283,-1.72682E-05,563.2423761,-563.2423761,0.002638492,-89.99973,-89.99973,29972.81,0.1907141
62.83546,62.83546,0.5438845,0,0.452127,0,0,34.64485,3.970994,0,-28.37708209,-28.37708209,-1.72791E-05,563.5261469,-563.5261469,0.002638319,-89.99973,-89.99973,29967.18,0.1907405
62.84546,62.84546,0.544146,0,0.452104,0,0,34.64485,3.975765,0,-28.37266985,-28.37266985,-1.729E-05,563.8098736,-563.8098736,0.002638146,-89.99973,-89.99973,29961.54,0.1907668
62.85546,62.85546,0.5444074,0,0.4520809,0,0,34.64485,3.980541,0,-28.36825017,-28.36825017,-1.73009E-05,564.0935561,-564.0935561,0.002637973,-89.99973,-89.99973,29955.9,0.1907932
62.86546,62.86546,0.5446688,0,0.4520579,0,0,34.64485,3.985319,0,-28.36382254,-28.36382254,-1.73119E-05,564.3771943,-564.3771943,0.0026378,-89.99973,-89.99973,29950.25,0.1908196
62.87545,62.87545,0.54493,0,0.4520349,0,0,34.64485,3.990102,0,-28.35940087,-28.35940087,-1.73228E-05,564.6607883,-564.6607883,0.002637627,-89.99973,-89.99973,29944.61,0.190846
62.88545,62.88545,0.5451913,0,0.4520119,0,0,34.64485,3.994886,0,-28.35497174,-28.35497174,-1.73337E-05,564.944338,-564.944338,0.002637454,-89.99973,-89.99973,29938.96,0.1908723
62.89545,62.89545,0.5454525,0,0.4519889,0,0,34.64485,3.999676,0,-28.35054312,-28.35054312,-1.73446E-05,565.2278435,-565.2278435,0.00263728,-89.99973,-89.99973,29933.3,0.1908987
62.90545,62.90545,0.5457136,0,0.4519659,0,0,34.64485,4.004469,0,-28.34610853,-28.34610853,-1.73556E-05,565.5113045,-565.5113045,0.002637107,-89.99973,-89.99973,29927.65,0.1909251
62.91545,62.91545,0.5459747,0,0.4519429,0,0,34.64485,4.009263,0,-28.34167146,-28.34167146,-1.73665E-05,565.7947213,-565.7947212,0.002636933,-89.99973,-89.99973,29921.99,0.1909515
62.92545,62.92545,0.5462356,0,0.4519199,0,0,34.64485,4.014062,0,-28.33723142,-28.33723142,-1.73774E-05,566.0780936,-566.0780936,0.002636759,-89.99973,-89.99973,29916.33,0.1909778
62.93544,62.93544,0.5464966,0,0.4518969,0,0,34.64485,4.018865,0,-28.33279087,-28.33279087,-1.73883E-05,566.3614215,-566.3614215,0.002636585,-89.99973,-89.99973,29910.67,0.1910042
62.94544,62.94544,0.5467575,0,0.4518739,0,0,34.64485,4.023671,0,-28.32834138,-28.32834138,-1.73993E-05,566.6447049,-566.6447049,0.002636411,-89.99973,-89.99973,29905,0.1910306
62.95544,62.95544,0.5470182,0,0.4518509,0,0,34.64485,4.028479,0,-28.32388991,-28.32388991,-1.74102E-05,566.9279438,-566.9279438,0.002636237,-89.99973,-89.99973,29899.33,0.1910569
62.96544,62.96544,0.547279,0,0.4518279,0,0,34.64485,4.033291,0,-28.31943992,-28.31943992,-1.74211E-05,567.2111382,-567.2111382,0.002636063,-89.99973,-89.99973,29893.66,0.1910833
62.97544,62.97544,0.5475397,0,0.4518049,0,0,34.64485,4.038106,0,-28.3149805,-28.3149805,-1.74321E-05,567.494288,-567.494288,0.002635889,-89.99973,-89.99973,29887.98,0.1911096
62.98544,62.98544,0.5478004,0,0.4517819,0,0,34.64485,4.042927,0,-28.31052754,-28.31052754,-1.7443E-05,567.7773932,-567.7773932,0.002635714,-89.99973,-89.99973,29882.31,0.191136
62.99543,62.99543,0.5480609,0,0.451759,0,0,34.64485,4.047749,0,-28.30606266,-28.30606266,-1.7454E-05,568.0604538,-568.0604538,0.00263554,-89.99973,-89.99973,29876.63,0.1911624
