# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.114,0.37529,7.3257,71.391,7.3808,71.927,0.04608,0,0.04608,0,0.89949,8.7658,28.61,-80.6,9.7884,0,0,0,0,26006,3668.5,38.209,0.11026,NaN,221.72,NaN,0.021994,1559677,2123.5,0.28913,0.63222,0.63222,0.41314,0.099019,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.4708e-4,14.016,154.28,83,0,NaN,7.0728,875.39,335.58,2e-3,0.043935
0.116,0.39008,7.4685,71.409,7.5246,71.946,0.047896,0,0.047896,0,0.91702,8.768,28.61,-80.6,9.7884,0,0,0,0,26004,3666.4,38.207,0.11026,NaN,221.71,NaN,0.022422,1590076,2123.8,0.2998,0.63071,0.63071,0.41163,0.099019,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.6554e-4,14.016,154.28,83,0,NaN,7.0727,875.39,335.58,2e-3,0.044475
0.118,0.40516,7.6114,71.427,7.6685,71.964,0.049748,0,0.049748,0,0.93456,8.7702,28.61,-80.6,9.7884,0,0,0,0,26002,3664.4,38.205,0.11025,NaN,221.71,NaN,0.022851,1620483,2124.1,0.31065,0.62924,0.62924,0.41015,0.09902,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8401e-4,14.016,154.28,83,0,NaN,7.0726,875.39,335.58,2e-3,0.04505
0.12,0.42053,7.7542,71.445,7.8125,71.982,0.051635,0,0.051635,0,0.9521,8.7724,28.61,-80.6,9.7884,0,0,0,0,26000,3662.4,38.204,0.11025,NaN,221.7,NaN,0.02328,1650898,2124.5,0.32168,0.6278,0.6278,0.40871,0.099021,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010025,14.016,154.28,83,0,NaN,7.0725,875.38,335.58,2e-3,0.045629
0.122,0.43618,7.8971,71.463,7.9564,72,0.053556,0,0.053556,0,0.96965,8.7746,28.61,-80.6,9.7884,0,0,0,0,25998,3660.3,38.202,0.11025,NaN,221.69,NaN,0.023709,1681319,2124.8,0.3329,0.6264,0.6264,0.4073,0.099022,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010209,14.016,154.28,83,0,NaN,7.0724,875.38,335.58,2e-3,0.04626
0.124,0.45212,8.0401,71.481,8.1005,72.018,0.055513,0,0.055513,0,0.9872,8.7768,28.61,-80.6,9.7884,0,0,0,0,25996,3658.3,38.2,0.11025,NaN,221.69,NaN,0.024138,1711749,2125.1,0.3443,0.62503,0.62503,0.40593,0.099022,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010394,14.016,154.28,83,0,NaN,7.0723,875.38,335.58,2e-3,0.046987
0.126,0.46834,8.183,71.499,8.2445,72.036,0.057505,0,0.057505,0,1.0048,8.779,28.61,-80.6,9.7884,0,0,0,0,25994,3656.2,38.198,0.11024,NaN,221.68,NaN,0.024568,1742186,2125.4,0.35589,0.62369,0.62369,0.40458,0.099023,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010579,14.016,154.28,83,0,NaN,7.0722,875.38,335.58,2e-3,0.047591
0.128,0.48485,8.3261,71.517,8.3886,72.054,0.059532,0,0.059532,0,1.0223,8.7812,28.61,-80.6,9.7884,0,0,0,0,25992,3654.2,38.196,0.11024,NaN,221.67,NaN,0.024997,1772630,2125.7,0.36766,0.62237,0.62237,0.40327,0.099024,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010764,14.016,154.28,83,0,NaN,7.072,875.38,335.58,2e-3,0.048131
0.13,0.50165,8.4691,71.535,8.5327,72.072,0.061594,0,0.061594,0,1.0399,8.7834,28.61,-80.6,9.7884,0,0,0,0,25990,3652.1,38.194,0.11024,NaN,221.66,NaN,0.025426,1803082,2126,0.37962,0.62109,0.62109,0.40198,0.099024,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010949,14.016,154.28,83,0,NaN,7.0719,875.38,335.58,2e-3,0.04867
0.132,0.51873,8.6122,71.553,8.6769,72.091,0.063692,0,0.063692,0,1.0574,8.7856,28.61,-80.6,9.7884,0,0,0,0,25988,3650.1,38.193,0.11024,NaN,221.66,NaN,0.025856,1833542,2126.4,0.39176,0.61983,0.61983,0.40072,0.099025,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011134,14.016,154.28,83,0,NaN,7.0718,875.37,335.58,2e-3,0.049199
0.134,0.53609,8.7553,71.571,8.821,72.109,0.065824,0,0.065824,0,1.075,8.7878,28.61,-80.6,9.7884,0,0,0,0,25986,3648.1,38.191,0.11023,NaN,221.65,NaN,0.026286,1864009,2126.7,0.40408,0.6186,0.6186,0.39949,0.099026,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011319,14.016,154.28,83,0,NaN,7.0717,875.37,335.58,2e-3,0.04973
0.136,0.55375,8.8984,71.589,8.9653,72.127,0.067992,0,0.067992,0,1.0926,8.79,28.61,-80.6,9.7884,0,0,0,0,25984,3646,38.189,0.11023,NaN,221.64,NaN,0.026715,1894484,2127,0.41659,0.6174,0.6174,0.39828,0.099027,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011504,14.016,154.28,83,0,NaN,7.0716,875.37,335.58,2e-3,0.050252
0.138,0.57169,9.0416,71.607,9.1095,72.145,0.070195,0,0.070195,0,1.1102,8.7922,28.61,-80.6,9.7884,0,0,0,0,25982,3644,38.187,0.11023,NaN,221.63,NaN,0.027145,1924966,2127.3,0.42928,0.61622,0.61622,0.3971,0.099028,0.1201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011689,14.016,154.28,83,0,NaN,7.0715,875.37,335.58,2e-3,0.050775
0.14,0.58992,9.1849,71.625,9.2538,72.163,0.072432,0,0.072432,0,1.1278,8.7945,28.61,-80.6,9.7884,0,0,0,0,25980,3641.9,38.185,0.11023,NaN,221.63,NaN,0.027575,1955455,2127.6,0.44216,0.61506,0.61506,0.39593,0.099028,0.1201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011874,14.016,154.28,83,0,NaN,7.0714,875.37,335.58,2e-3,0.051314
0.142,0.60843,9.3281,71.643,9.3982,72.181,0.074706,0,0.074706,0,1.1453,8.7967,28.61,-80.6,9.7884,0,0,0,0,25978,3639.9,38.184,0.11023,NaN,221.62,NaN,0.028005,1985953,2127.9,0.45522,0.61393,0.61393,0.3948,0.099029,0.1201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012059,14.016,154.28,83,0,NaN,7.0712,875.36,335.58,2e-3,0.051852
0.144,0.62723,9.4714,71.661,9.5425,72.199,0.077014,0,0.077014,0,1.1629,8.7989,28.61,-80.6,9.7884,0,0,0,0,25976,3637.8,38.182,0.11022,NaN,221.61,NaN,0.028436,2016457,2128.3,0.46846,0.61282,0.61282,0.39368,0.09903,0.12011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012245,14.016,154.28,83,0,NaN,7.0711,875.36,335.58,2e-3,0.052358
0.146,0.64631,9.6147,71.679,9.687,72.217,0.079357,0,0.079357,0,1.1805,8.8011,28.61,-80.6,9.7884,0,0,0,0,25973,3635.8,38.18,0.11022,NaN,221.61,NaN,0.028866,2046969,2128.6,0.48189,0.61172,0.61172,0.39258,0.099031,0.12011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001243,14.016,154.28,83,0,NaN,7.071,875.36,335.58,2e-3,0.052716
0.148,0.66569,9.7581,71.697,9.8314,72.235,0.081736,0,0.081736,0,1.1981,8.8033,28.61,-80.6,9.7884,0,0,0,0,25971,3633.8,38.178,0.11022,NaN,221.6,NaN,0.029296,2077489,2128.9,0.49549,0.61065,0.61065,0.39151,0.099032,0.12011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012615,14.016,154.28,83,0,NaN,7.0709,875.36,335.58,2e-3,0.053078
0.15,0.68535,9.9015,71.715,9.9759,72.253,0.08415,0,0.08415,0,1.2158,8.8055,28.61,-80.6,9.7884,0,0,0,0,25969,3631.7,38.176,0.11022,NaN,221.59,NaN,0.029727,2108016,2129.2,0.50929,0.6096,0.6096,0.39045,0.099033,0.12011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012801,14.016,154.28,83,0,NaN,7.0707,875.36,335.58,2e-3,0.053572
0.152,0.70529,10.045,71.733,10.12,72.271,0.086599,0,0.086599,0,1.2334,8.8077,28.61,-80.6,9.7884,0,0,0,0,25967,3629.7,38.174,0.11021,NaN,221.58,NaN,0.030158,2138551,2129.5,0.52326,0.60857,0.60857,0.38942,0.099034,0.12012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012986,14.016,154.28,83,0,NaN,7.0706,875.35,335.58,2e-3,0.054113
0.154,0.72553,10.188,71.751,10.265,72.289,0.089083,0,0.089083,0,1.251,8.8099,28.61,-80.6,9.7884,0,0,0,0,25965,3627.6,38.173,0.11021,NaN,221.58,NaN,0.030588,2169093,2129.8,0.53742,0.60756,0.60756,0.3884,0.099035,0.12012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013172,14.016,154.28,83,0,NaN,7.0705,875.35,335.58,2e-3,0.054674
0.156,0.74605,10.332,71.769,10.41,72.308,0.091603,0,0.091603,0,1.2686,8.8121,28.61,-80.6,9.7884,0,0,0,0,25963,3625.6,38.171,0.11021,NaN,221.57,NaN,0.031019,2199643,2130.1,0.55176,0.60656,0.60656,0.3874,0.099036,0.12013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013357,14.016,154.28,83,0,NaN,7.0704,875.35,335.58,2e-3,0.055225
0.158,0.76685,10.475,71.786,10.554,72.326,0.094158,0,0.094158,0,1.2862,8.8143,28.61,-80.6,9.7884,0,0,0,0,25961,3623.5,38.169,0.11021,NaN,221.56,NaN,0.03145,2230200,2130.5,0.56628,0.60558,0.60558,0.38642,0.099036,0.12013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013543,14.016,154.28,83,0,NaN,7.0702,875.35,335.58,2e-3,0.055758
0.16,0.78795,10.619,71.804,10.699,72.344,0.096748,0,0.096748,0,1.3039,8.8165,28.61,-80.6,9.7884,0,0,0,0,25959,3621.5,38.167,0.1102,NaN,221.55,NaN,0.031881,2260764,2130.8,0.58099,0.60462,0.60462,0.38545,0.099037,0.12013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013728,14.016,154.28,83,0,NaN,7.0701,875.35,335.58,2e-3,0.056644
0.162,0.80933,10.763,71.822,10.844,72.362,0.099373,0,0.099373,0,1.3215,8.8187,28.61,-80.6,9.7884,0,0,0,0,25957,3619.5,38.165,0.1102,NaN,221.55,NaN,0.032312,2291336,2131.1,0.59587,0.60368,0.60368,0.3845,0.099038,0.12014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013914,14.016,154.28,83,0,NaN,7.0699,875.34,335.58,2e-3,0.057226
0.164,0.831,10.906,71.84,10.988,72.38,0.10203,0,0.10203,0,1.3391,8.8209,28.61,-80.6,9.7884,0,0,0,0,25955,3617.4,38.164,0.1102,NaN,221.54,NaN,0.032744,2321916,2131.4,0.61094,0.60275,0.60275,0.38357,0.099039,0.12014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00141,14.016,154.28,83,0,NaN,7.0698,875.34,335.58,2e-3,0.057766
0.166,0.85296,11.05,71.858,11.133,72.398,0.10473,0,0.10473,0,1.3568,8.8231,28.61,-80.6,9.7884,0,0,0,0,25953,3615.4,38.162,0.1102,NaN,221.53,NaN,0.033175,2352503,2131.7,0.62619,0.60183,0.60183,0.38265,0.09904,0.12014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014286,14.016,154.28,83,0,NaN,7.0697,875.34,335.58,2e-3,0.058304
0.168,0.8752,11.194,71.876,11.278,72.416,0.10746,0,0.10746,0,1.3744,8.8253,28.61,-80.6,9.7884,0,0,0,0,25951,3613.3,38.16,0.11019,NaN,221.53,NaN,0.033607,2383097,2132,0.64163,0.60094,0.60094,0.38175,0.099041,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014471,14.016,154.28,83,0,NaN,7.0695,875.34,335.58,2e-3,0.058835
0.17,0.89773,11.338,71.894,11.423,72.434,0.11023,0,0.11023,0,1.3921,8.8275,28.61,-80.6,9.7884,0,0,0,0,25949,3611.3,38.158,0.11019,NaN,221.52,NaN,0.034038,2413699,2132.4,0.65725,0.60005,0.60005,0.38086,0.099042,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014657,14.016,154.28,83,0,NaN,7.0694,875.33,335.58,2e-3,0.059364
0.172,0.92055,11.481,71.912,11.568,72.452,0.11303,0,0.11303,0,1.4097,8.8297,28.61,-80.6,9.7884,0,0,0,0,25947,3609.2,38.156,0.11019,NaN,221.51,NaN,0.03447,2444309,2132.7,0.67304,0.59918,0.59918,0.37998,0.099043,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014843,14.016,154.28,83,0,NaN,7.0692,875.33,335.58,2e-3,0.059877
0.174,0.94366,11.625,71.93,11.712,72.47,0.11587,0,0.11587,0,1.4274,8.8319,28.61,-80.6,9.7884,0,0,0,0,25945,3607.2,38.154,0.11019,NaN,221.5,NaN,0.034902,2474925,2133,0.68903,0.59832,0.59832,0.37912,0.099044,0.12016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015029,14.016,154.28,83,0,NaN,7.0691,875.33,335.58,2e-3,0.060413
0.176,0.96705,11.769,71.948,11.857,72.488,0.11874,0,0.11874,0,1.4451,8.834,28.61,-80.6,9.7884,0,0,0,0,25943,3605.2,38.153,0.11018,NaN,221.5,NaN,0.035334,2505550,2133.3,0.70519,0.59748,0.59748,0.37827,0.099046,0.12016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015215,14.016,154.28,83,0,NaN,7.0689,875.33,335.58,2e-3,0.060965
0.178,0.99073,11.913,71.965,12.002,72.506,0.12165,0,0.12165,0,1.4627,8.8362,28.61,-80.6,9.7884,0,0,0,0,25941,3603.1,38.151,0.11018,NaN,221.49,NaN,0.035766,2536181,2133.6,0.72153,0.59665,0.59665,0.37744,0.099047,0.12017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015401,14.016,154.28,83,0,NaN,7.0688,875.32,335.58,2e-3,0.061537
0.18,1.0147,12.057,71.983,12.147,72.524,0.12459,0,0.12459,0,1.4804,8.8384,28.61,-80.6,9.7884,0,0,0,0,25939,3601.1,38.149,0.11018,NaN,221.48,NaN,0.036198,2566820,2133.9,0.73806,0.59583,0.59583,0.37661,0.099048,0.12017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015587,14.016,154.28,83,0,NaN,7.0686,875.32,335.58,2e-3,0.062085
0.182,1.039,12.201,72.001,12.292,72.542,0.12757,0,0.12757,0,1.4981,8.8406,28.61,-80.6,9.7884,0,0,0,0,25937,3599,38.147,0.11018,NaN,221.47,NaN,0.03663,2597467,2134.3,0.75477,0.59503,0.59503,0.3758,0.099049,0.12017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015773,14.016,154.28,83,0,NaN,7.0684,875.32,335.58,2e-3,0.062621
0.184,1.0635,12.345,72.019,12.438,72.56,0.13058,0,0.13058,0,1.5158,8.8428,28.61,-80.6,9.7884,0,0,0,0,25935,3597,38.145,0.11017,NaN,221.47,NaN,0.037063,2628121,2134.6,0.77166,0.59423,0.59423,0.37501,0.09905,0.12018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001596,14.016,154.28,83,0,NaN,7.0683,875.32,335.58,2e-3,0.063183
0.186,1.0883,12.489,72.037,12.583,72.578,0.13363,0,0.13363,0,1.5334,8.845,28.61,-80.6,9.7884,0,0,0,0,25933,3594.9,38.144,0.11017,NaN,221.46,NaN,0.037495,2658782,2134.9,0.78873,0.59345,0.59345,0.37422,0.099051,0.12018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016146,14.016,154.28,83,0,NaN,7.0681,875.31,335.58,2e-3,0.063717
0.188,1.1135,12.633,72.055,12.728,72.596,0.13672,0,0.13672,0,1.5511,8.8472,28.61,-80.6,9.7884,0,0,0,0,25931,3592.9,38.142,0.11017,NaN,221.45,NaN,0.037928,2689451,2135.2,0.80599,0.59268,0.59268,0.37344,0.099052,0.12019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016332,14.016,154.28,83,0,NaN,7.068,875.31,335.58,2e-3,0.064268
0.19,1.1389,12.777,72.073,12.873,72.614,0.13984,0,0.13984,0,1.5688,8.8494,28.61,-80.6,9.7884,0,0,0,0,25929,3590.8,38.14,0.11017,NaN,221.44,NaN,0.03836,2720127,2135.5,0.82342,0.59192,0.59192,0.37268,0.099053,0.12019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016518,14.016,154.28,83,0,NaN,7.0678,875.31,335.58,2e-3,0.064791
0.192,1.1646,12.921,72.09,13.018,72.632,0.14299,0,0.14299,0,1.5865,8.8516,28.61,-80.6,9.7884,0,0,0,0,25926,3588.8,38.138,0.11016,NaN,221.44,NaN,0.038793,2750811,2135.8,0.84104,0.59117,0.59117,0.37192,0.099055,0.1202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016705,14.016,154.28,83,0,NaN,7.0676,875.31,335.58,2e-3,0.065307
0.194,1.1906,13.065,72.108,13.164,72.65,0.14618,0,0.14618,0,1.6042,8.8538,28.61,-80.6,9.7884,0,0,0,0,25924,3586.8,38.136,0.11016,NaN,221.43,NaN,0.039226,2781502,2136.1,0.85884,0.59043,0.59043,0.37118,0.099056,0.1202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016891,14.016,154.28,83,0,NaN,7.0675,875.3,335.58,2e-3,0.065843
0.196,1.2168,13.21,72.126,13.309,72.668,0.14941,0,0.14941,0,1.6219,8.856,28.61,-80.6,9.7884,0,0,0,0,25922,3584.7,38.134,0.11016,NaN,221.42,NaN,0.039659,2812200,2136.5,0.87682,0.58971,0.58971,0.37044,0.099057,0.1202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017078,14.016,154.28,83,0,NaN,7.0673,875.3,335.58,2e-3,0.066408
0.198,1.2434,13.354,72.144,13.454,72.686,0.15267,0,0.15267,0,1.6397,8.8582,28.61,-80.6,9.7884,0,0,0,0,25920,3582.7,38.133,0.11016,NaN,221.42,NaN,0.040092,2842906,2136.8,0.89498,0.58899,0.58899,0.36972,0.099058,0.12021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017264,14.016,154.28,83,0,NaN,7.0671,875.3,335.58,2e-3,0.066939
0.2,1.2702,13.498,72.162,13.6,72.704,0.15597,0,0.15597,0,1.6574,8.8604,28.61,-80.6,9.7884,0,0,0,0,25918,3580.6,38.131,0.11015,NaN,221.41,NaN,0.040526,2873619,2137.1,0.91332,0.58828,0.58828,0.36901,0.099059,0.12021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017451,14.016,154.28,83,0,NaN,7.0669,875.29,335.58,2e-3,0.067509
0.202,1.2974,13.643,72.18,13.745,72.722,0.1593,0,0.1593,0,1.6751,8.8625,28.61,-80.6,9.7884,0,0,0,0,25916,3578.6,38.129,0.11015,NaN,221.4,NaN,0.040959,2904340,2137.4,0.93189,0.58761,0.58761,0.36833,0.099061,0.12022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017637,14.016,154.28,83,0,NaN,7.0668,875.29,335.58,2e-3,0.068064
0.204,1.3248,13.787,72.197,13.89,72.74,0.16267,0,0.16267,0,1.6928,8.8647,28.61,-80.6,9.7884,0,0,0,0,25914,3576.5,38.127,0.11015,NaN,221.39,NaN,0.041392,2935068,2137.7,0.95172,0.58761,0.58761,0.36833,0.099062,0.12022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017824,14.016,154.28,83,0,NaN,7.0666,875.29,335.58,2e-3,0.068728
0.206,1.3525,13.931,72.215,14.036,72.757,0.16607,0,0.16607,0,1.7106,8.8669,28.61,-80.6,9.7884,0,0,0,0,25912,3574.5,38.125,0.11015,NaN,221.39,NaN,0.041826,2965803,2138,0.97177,0.58762,0.58762,0.36833,0.099063,0.12023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018011,14.016,154.28,83,0,NaN,7.0664,875.29,335.58,2e-3,0.069341
0.208,1.3805,14.076,72.233,14.182,72.775,0.16951,0,0.16951,0,1.7283,8.8691,28.61,-80.6,9.7884,0,0,0,0,25910,3572.5,38.123,0.11014,NaN,221.38,NaN,0.04226,2996546,2138.4,0.99203,0.58762,0.58762,0.36832,0.099064,0.12023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018197,14.016,154.28,83,0,NaN,7.0662,875.28,335.58,2e-3,0.069963
0.21,1.4088,14.22,72.251,14.327,72.793,0.17298,0,0.17298,0,1.746,8.8713,28.61,-80.6,9.7884,0,0,0,0,25908,3570.4,38.122,0.11014,NaN,221.37,NaN,0.042693,3027296,2138.7,1.0125,0.58763,0.58763,0.36832,0.099066,0.12024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018384,14.016,154.28,83,0,NaN,7.066,875.28,335.58,2e-3,0.070534
0.212,1.4374,14.365,72.268,14.473,72.811,0.17649,0,0.17649,0,1.7638,8.8735,28.61,-80.6,9.7884,0,0,0,0,25906,3568.4,38.12,0.11014,NaN,221.36,NaN,0.043127,3058054,2139,1.0332,0.58763,0.58763,0.36832,0.099067,0.12024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018571,14.016,154.28,83,0,NaN,7.0659,875.28,335.58,2e-3,0.071048
0.214,1.4663,14.509,72.286,14.618,72.829,0.18004,0,0.18004,0,1.7815,8.8756,28.61,-80.6,9.7884,0,0,0,0,25904,3566.3,38.118,0.11014,NaN,221.36,NaN,0.043561,3088818,2139.3,1.0541,0.58763,0.58763,0.36832,0.099068,0.12025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018758,14.016,154.28,83,0,NaN,7.0657,875.27,335.58,2e-3,0.07158
0.216,1.4955,14.654,72.304,14.764,72.847,0.18362,0,0.18362,0,1.7993,8.8778,28.61,-80.6,9.7884,0,0,0,0,25902,3564.3,38.116,0.11013,NaN,221.35,NaN,0.043995,3119591,2139.6,1.0752,0.58764,0.58764,0.36832,0.09907,0.12025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018945,14.016,154.28,83,0,NaN,7.0655,875.27,335.58,2e-3,0.072138
0.218,1.5249,14.799,72.322,14.91,72.865,0.18724,0,0.18724,0,1.817,8.88,28.61,-80.6,9.7884,0,0,0,0,25900,3562.2,38.114,0.11013,NaN,221.34,NaN,0.044429,3150370,2139.9,1.0965,0.58764,0.58764,0.36832,0.099071,0.12026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019132,14.016,154.28,83,0,NaN,7.0653,875.27,335.58,2e-3,0.072879
0.22,1.5547,14.943,72.339,15.055,72.883,0.19089,0,0.19089,0,1.8348,8.8822,28.61,-80.6,9.7884,0,0,0,0,25898,3560.2,38.112,0.11013,NaN,221.33,NaN,0.044864,3181157,2140.2,1.1181,0.58765,0.58765,0.36832,0.099072,0.12026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019319,14.016,154.28,83,0,NaN,7.0651,875.26,335.58,2e-3,0.073432
0.222,1.5847,15.088,72.357,15.201,72.901,0.19458,0,0.19458,0,1.8526,8.8843,28.61,-80.6,9.7884,0,0,0,0,25896,3558.2,38.111,0.11013,NaN,221.33,NaN,0.045298,3211951,2140.6,1.1399,0.58765,0.58765,0.36831,0.099074,0.12027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019506,14.016,154.28,83,0,NaN,7.0649,875.26,335.58,2e-3,0.07397
0.224,1.615,15.233,72.375,15.347,72.918,0.1983,0,0.1983,0,1.8703,8.8865,28.61,-80.6,9.7884,0,0,0,0,25894,3556.1,38.109,0.11012,NaN,221.32,NaN,0.045733,3242752,2140.9,1.1618,0.58766,0.58766,0.36831,0.099075,0.12027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019693,14.016,154.28,83,0,NaN,7.0647,875.26,335.58,2e-3,0.074516
0.226,1.6456,15.377,72.393,15.493,72.936,0.20206,0,0.20206,0,1.8881,8.8887,28.61,-80.6,9.7884,0,0,0,0,25892,3554.1,38.107,0.11012,NaN,221.31,NaN,0.046167,3273561,2141.2,1.184,0.58766,0.58766,0.36831,0.099076,0.12028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001988,14.016,154.28,83,0,NaN,7.0645,875.25,335.58,2e-3,0.075048
0.228,1.6765,15.522,72.41,15.639,72.954,0.20585,0,0.20585,0,1.9059,8.8909,28.61,-80.6,9.7884,0,0,0,0,25890,3552,38.105,0.11012,NaN,221.31,NaN,0.046602,3304377,2141.5,1.2064,0.58767,0.58767,0.36831,0.099078,0.12028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020067,14.016,154.28,83,0,NaN,7.0643,875.25,335.58,2e-3,0.075572
0.23,1.7077,15.667,72.428,15.785,72.972,0.20968,0,0.20968,0,1.9237,8.893,28.61,-80.6,9.7884,0,0,0,0,25888,3550,38.103,0.11012,NaN,221.3,NaN,0.047037,3335201,2141.8,1.2291,0.58768,0.58768,0.36831,0.099079,0.12029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020254,14.016,154.28,83,0,NaN,7.0641,875.25,335.58,2e-3,0.076093
0.232,1.7392,15.812,72.446,15.931,72.99,0.21355,0,0.21355,0,1.9415,8.8952,28.61,-80.6,9.7884,0,0,0,0,25886,3547.9,38.102,0.11011,NaN,221.29,NaN,0.047472,3366031,2142.1,1.2519,0.58768,0.58768,0.36831,0.099081,0.12029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020442,14.016,154.28,83,0,NaN,7.0639,875.24,335.58,2e-3,0.076654
